,AAPL,ABBV,ABB,ABT,ACN,ADBE,ADI,ADP,AIR,ALV,AMAT,AMD,AMGN,AMT,AMZN,ASML,ASX,AVGO,AXP,AZN,BABA,BAC,BA,BDX,BHP,BKNG,BKR,BLK,BMY,BP,BSX,BTI,BUD,BX,CAT,CB,CFR,CI,CMCSA,CNI,COP,COST,CP,CRM,CSCO,CSL,CVS,CVX,C,DEO,DE,DHR,DIS,DTE,ELV,EL,EOG,EQNR,ETN,GE,GILD,GOOG,GS,HCA,HDB,HD,HON,HSBC,IBM,IBN,IDEX,INTC,INTU,ISRG,ITW,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MC,MDLZ,MDT,META,MMC,MO,MRK,MSFT,MS,MUFG,MU,NEE,NFLX,NKE,NOW,NVDA,NVO,NVR,NVS,ORCL,PANW,PBR,PDD,PEP,PFE,PG,PLD,PM,PYPL,QCOM,SAP,SBUX,SCHW,SHEL,SHOP,SLB,SNY,SONY,SO,SYK,TD,TJX,TMO,TMUS,TM,TSLA,TSM,TTE,TXN,T,UL,UNH,UNP,UPS,VRTX,VZ,V,WFC,WMT,XOM,ZTS,ADA,BAT,BCH,BNT,BSV,BTC,DAI,DASH,DOGE,EOS,ETC,ETH,LTC,NEO,OMG,QTUM,REP,TRX,USDT,UST,XLM,XMR,XRP,XTZ,XVG,ZEC,ZRX,CIBR,DIA,DJD,DJP,DVY,FDLO,FDN,FNGU,FTXO,IBB,IDU,IEO,IJH,IJJ,IJK,IJR,IJS,IJT,ITB,ITOT,IUSG,IVE,IWB,IWM,IWV,IYE,IYF,IYJ,IYR,IYT,IYW,IYY,KBWB,OEF,ONEQ,PNQI,QQQ,QTEC,QYLD,ROBT,RPG,RPV,SLYG,SLYV,SLY,SOXX,SPY,SVXY,XTN
L1.META,0.0,0.0,0.0,0.0,0.08514130607901334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140662056210989,0.0,0.0,0.0,0.0,0.09996602995914082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MMC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2680364916154463,0.0,0.0,0.0,0.0,0.0,0.13173153366949514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20850762020767538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13523922120548537,0.0,0.0,0.0,0.0,-0.11358341319960878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20422540967934052,0.0,-0.09826515268372395,0.0,0.0,0.0,0.0,0.0,0.0,-0.1539712858196575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1083469908936278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19723903997260522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353190781188247,0.0,0.0,0.0,0.0,0.0,0.0,0.1845818536419584,0.0,0.0,0.0,-0.09397602729760242,0.0,-0.09315311268501382,0.0,0.0,0.0,0.0,0.0,0.0,-0.1653986308684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468758849567811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08334249108719925,0.0,-0.08293595462825257,0.0,0.0,0.0,0.0,0.0,0.0,-0.15507431521895534,0.0,0.0,0.0,0.0,-0.10085401853834704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1336792900747927,0.0,0.0,0.0,-0.0956652847892428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MO,0.21058296572867477,0.0,0.0,0.0,0.0,0.0,0.0,-0.10346324522583727,0.0,0.0,0.0,0.2618210640803368,-0.18030654692416068,0.0,0.0,0.0,0.16686926541226935,0.0,0.0,0.15122099439417833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14249026789147343,0.0,-0.12496176940032444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19305048815968104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09386184697491876,0.0,0.0,0.0,0.0,0.0,-0.21765084820120273,0.0,0.0,0.0,-0.1662599984641342,0.0,0.0,-0.1817891356409532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07195258138365006,0.0,0.0,0.0,0.0,-0.09329439585922635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13725788261565977,0.0,-0.1260875874908393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09319726061163293,0.18928291076328993,0.18778148408412249,0.0,0.0,0.0,0.0,0.20233705313780573,-0.212482564605838,0.2797433449232707,0.0,0.0,0.0,0.0,-0.09823837850610165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08351050750434422,0.0,0.0,-0.095968134917725,0.1223161381378529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4271169417091553,0.0,0.0,0.0,0.0,-0.8413486412029592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11325890583711103,0.0,0.0,-0.0710479590569327,0.0,0.0,0.10829316651067973,0.0,0.0,0.0,-0.07526605132076578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07628949015279148,0.0,0.0,0.09985384916907367,0.0,-0.12520529932078567,0.0,0.0,0.0,0.0,0.08375540629845833,0.06745488429431601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MRK,0.0,0.0,-0.09331481262829597,0.0,0.0,-0.1435772120128973,-0.16025718454106086,0.0,0.0,0.0,-0.16278440878361447,0.0,0.0,-0.1798936110619993,0.0,-0.19394691666057925,0.0,-0.1265298212487839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11517475914577079,0.0,0.0,0.0,0.0,0.0,-0.08300119283773764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11742481836843528,0.0,0.0,0.0,0.0,0.0,0.0,-0.12425635164751658,-0.19825674302763052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.149550383319497,-0.21897184183400925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08659150887266728,-0.1409668757696812,0.0,0.0,0.0,-0.11799271208418088,0.0,0.0,0.0,-0.1927154194611235,-0.18979732793809337,0.0,-0.11602827654202652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23008181070855013,-0.3070108618402565,0.0,0.0,0.0,0.0,0.0,-0.11562292743602108,0.0,0.0,0.0,0.0,0.0,0.0,-0.12556007574044145,0.0,0.0,0.0,0.0,-0.11928844236155638,0.0,-0.14016449583550297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11256900402727098,0.0,0.0,-0.5934194484380458,-0.6438796094974576,0.0,0.0,0.0,0.0,-0.05142763152704072,-0.5655593860950691,0.0,0.0,0.0,0.0,-0.5727109951506739,0.0,-0.6833962310469835,-0.5089689058515057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10086488965370528,0.0,0.0,0.0,0.0,0.0,-0.1011173628709029,-0.14146416844606863,-0.07172818794170914,-0.10648301266100525,0.0,0.0,0.0,0.0,0.0,-0.15931563658197273,0.0,0.0,0.0
L1.MSFT,0.0,0.0,0.0,0.0,0.0,0.21966426150993315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30906102422872017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14463758478707808,0.0,0.11884219900678814,-0.17027200992250982,0.35934235420384386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723535752010386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22429711651510972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31115955566364556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24535641837611896,0.0,0.0,0.3056183253529474,0.12899737497588187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7108724437150921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074206220072038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2062983227113899,0.0,0.0,0.10533642059555481,0.0,0.0,0.13274099758570237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19434477107645212,0.0
L1.MS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20735577950000778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07637546960720604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13702417689120114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08547395679811975,0.0,0.0,0.0,0.0,0.0,0.0,-0.1635263552169706,0.0,0.0,0.0,0.0,0.0,0.07935134485977005,0.0,0.0,0.0,0.0,0.0,0.1975282320870649,0.0,0.0,0.162407393312782,0.09336779858119679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07940117080471218,0.0,0.0,0.0,0.0,-0.13152570842762942,0.0,0.0,0.0,0.0,0.09541546249462586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44411083360361786,0.0,0.0,0.0,0.0,0.0,0.0,0.4641816537275765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MUFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10405612070895007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16497513927413035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08770901009350526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0879464368524468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11721185239637806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07462629406051315,0.0,-0.0655725840119291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3320125187032815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534585226921159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06488207067074803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04718888183907219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10363556043942672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.NEE,0.0,0.0,0.0,0.0,0.0,0.10764154264351779,0.0,0.0,0.0,0.0,0.1567691984717092,0.0,0.0,0.08003273873527708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09853309831675755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05965915336458203,0.16611085062152495,0.061936061999297624,0.0,0.1780451921616633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18546761252725907,0.0,0.0,0.0,0.0,0.0,0.12161898254354939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11989347480209915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12260626358083034,0.0,0.0,0.0,0.0,0.0,0.07455643299490941,-0.09044325861757829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08583670471150492,0.07720608044865375,0.0,0.0,0.0,0.0,0.07210596432258434,0.0,0.0,0.0,0.0,0.0,0.0,-0.4227890532396266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39334105267286823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08654790048435505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.NFLX,0.0,-0.05283003565599676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05882273130498214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04887015018435684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07363062384625844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04417310740836283,0.0,0.0,0.0,0.0,0.0,0.0,-0.01613921502446811,0.0,0.0,0.0,-0.5228639035425963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005611792535734986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06393087324942391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.NKE,0.0,0.0,0.0,0.0,-0.08528623324354276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08885464977807184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08175877128571842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08685059199537196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0696700651819789,0.0,0.0,0.0,0.0,0.10003706448799161,0.0,0.0,0.09795507191140035,0.0,-0.08428648303333533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281171478680338,0.0,0.0,0.11742729209397886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05420771611736355,0.0,0.0,0.0,0.0,0.0,0.10868120778337381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.331608244200268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24315369885533678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.NOW,-0.09085910504640916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11565385878499646,0.0,-0.13714207872211268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1686569067165849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10660370253836204,0.0,0.0,0.0,0.0,0.0,0.0,-0.1116007669282208,0.0,0.0,0.0,-0.08903715470728127,0.0,0.0,-0.10736959791590604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12394933542444792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0899212094029549,-0.07561887571939768,0.0,0.0,0.0,0.0,0.0,-0.06350861647906544,0.0,0.0,0.0,0.0,0.0,-0.10676934495506848,0.0,0.0,0.0,-0.09902658685616328,0.0,0.0,0.0,-0.05490459712382115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0972776544587142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05799534436789429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0953052182754269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5026770995944927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06082744983932657,-0.04986053557800509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09637253097312927,0.0,0.0,0.0,0.0,0.0,-0.043575152974541634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0642966860808963,0.0,0.0,0.0,0.0,0.0,-0.0703795926744554
