,AAPL,ABBV,ABB,ABT,ACN,ADBE,ADI,ADP,AIR,ALV,AMAT,AMD,AMGN,AMT,AMZN,ASML,ASX,AVGO,AXP,AZN,BABA,BAC,BA,BDX,BHP,BKNG,BKR,BLK,BMY,BP,BSX,BTI,BUD,BX,CAT,CB,CFR,CI,CMCSA,CNI,COP,COST,CP,CRM,CSCO,CSL,CVS,CVX,C,DEO,DE,DHR,DIS,DTE,ELV,EL,EOG,EQNR,ETN,GE,GILD,GOOG,GS,HCA,HDB,HD,HON,HSBC,IBM,IBN,IDEX,INTC,INTU,ISRG,ITW,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MC,MDLZ,MDT,META,MMC,MO,MRK,MSFT,MS,MUFG,MU,NEE,NFLX,NKE,NOW,NVDA,NVO,NVR,NVS,ORCL,PANW,PBR,PDD,PEP,PFE,PG,PLD,PM,PYPL,QCOM,SAP,SBUX,SCHW,SHEL,SHOP,SLB,SNY,SONY,SO,SYK,TD,TJX,TMO,TMUS,TM,TSLA,TSM,TTE,TXN,T,UL,UNH,UNP,UPS,VRTX,VZ,V,WFC,WMT,XOM,ZTS,ADA,BAT,BCH,BNT,BSV,BTC,DAI,DASH,DOGE,EOS,ETC,ETH,LTC,NEO,OMG,QTUM,REP,TRX,USDT,UST,XLM,XMR,XRP,XTZ,XVG,ZEC,ZRX,CIBR,DIA,DJD,DJP,DVY,FDLO,FDN,FNGU,FTXO,IBB,IDU,IEO,IJH,IJJ,IJK,IJR,IJS,IJT,ITB,ITOT,IUSG,IVE,IWB,IWM,IWV,IYE,IYF,IYJ,IYR,IYT,IYW,IYY,KBWB,OEF,ONEQ,PNQI,QQQ,QTEC,QYLD,ROBT,RPG,RPV,SLYG,SLYV,SLY,SOXX,SPY,SVXY,XTN
L1.CRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13445524116637153,0.0,0.0,0.0,0.0,0.04815172255794534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722116784681563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04385560976953258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1484594545856554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371001882788026,0.0,0.0,0.0,0.0734507738015772,0.0,-0.037960801178837295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045763055606951625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027865734612526588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03659621784229568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.CSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08842934506566928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06171862411244995,0.0,0.0,0.09203899218159263,0.09328716603401743,0.0,0.0,0.0,0.0,0.06331790832839099,0.07233502696510237,0.07141874200962511,0.0,0.0,0.0,0.10406111579469794,0.07117976343933005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874239202909121,0.06379332409118606,0.0,0.0,0.07924634880656725,0.0,0.06879645399052851,0.0,0.06813624905959836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07260312544815647,0.0,0.08228439604818884,0.0,0.0,0.08502753357504589,0.0,0.10657824388810018,0.0,0.0,0.0,0.08095882477173157,0.0,0.0,0.06799665592271045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04430578909234339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07174241978105159,0.0,0.0,0.0,0.12068835624531046,0.06749153016752643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12581680848580848,0.0,0.0,0.0,0.050209757873463066,0.0,0.0,0.0,0.0,0.0,0.08703135649143447,0.0,0.052116063047800226,0.0,0.0,0.0,0.0,0.0,0.0,0.04290193656555583,0.0,0.0,0.10167676379768574,0.04065996342969171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05864713943268784,0.0641086103337455,0.1001962781559988,0.05176412142575915,0.0,0.0,0.0,0.0,0.0,0.0,-0.29592365550731237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35242967692153176,0.0,-0.33309309600849163,0.0,0.0,0.0,0.028891945165654853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053182406085507165,0.04634964771253211,0.045453749965620974,0.0,0.03241473891324298,0.0,0.05807009765517841,0.1946253256933187,0.06949748251129739,0.05500749646424685,0.0,0.0,0.04455692758147577,0.0,0.03868696750200491,0.044302040427857535,0.0,0.04680343856334005,0.0,0.03889687805990994,0.03664139404168031,0.03716558787239191,0.037220767503110444,0.04668337156655778,0.036438776670557296,0.0,0.04407798540001659,0.0,0.0,0.05152966084585609,0.054587301459059115,0.0,0.06702131131395073,0.04654591525994237,0.05094199024315932,0.0,0.04628475996706577,0.0,0.0,0.0,0.0,0.04597951239859423,0.0,0.0,0.0,0.0,0.038703418985886195,0.0,0.0
L1.CSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08559879183701131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09646940506519001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07655241445784453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0676261227252828,0.0,0.08427951197364121,0.0,0.0,0.0,0.0,-0.061991940767027326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11043809846645808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40093013092937013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05253817470272306,0.0,0.12034814746756359,0.0,0.0,0.0,0.0,0.0,0.06486425311667074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036229555282433976,0.0,0.0,0.0,-0.059767374473313394,0.06664824497112093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06319786075646808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06038079724339582,0.0,0.0,0.0,0.0,0.0,0.0,0.25063075764782505,0.0,0.3046237141078679,0.19991853699683693,0.0,0.21388228184954058,0.0,0.2595379378096855,0.9131203965757608,0.0,0.0,0.0,0.0,0.39873662205085264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749154006697463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.CVS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05728664547902582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32164462065724786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0514468706148384,0.03946349641548362,-0.06089980674081691,0.0,0.0,0.0,0.0,0.0,-0.07422436824647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04850372151897606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3005800964522526,-0.01783734729807325,-0.018315462277414808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.CVX,0.0,0.0,0.11361944679828137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12637179891356845,0.0,0.0,0.0880714253762404,0.0,0.0,0.0,0.0,0.0,0.09385080037831989,0.0,0.0,0.09711003692902632,0.0,0.0,0.0,0.0,0.10645523172032559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13525318075391207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382671735699433,0.0,0.0,0.0,0.0,0.0,0.11697338696957423,0.0,0.2037836721869438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07486184907080112,0.09080447277285911,0.0,0.0,0.0,0.0,0.0,0.0,0.11433547950474011,0.0,0.0,0.0,0.10780218439483631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24977306804296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18797539230081822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06927647482537529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053332571984602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43979865060672624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044144476757464454,0.0,0.0,0.09971600101944633,0.0,0.0,0.0,0.07085022009971889,0.0760267857720801,0.0,0.08099086048361942,0.0855871480790733,0.06613840981731466,0.0,0.0,0.0,0.061205297733668035,0.0,0.07224363436010323,0.0,0.1265024515055887,0.059738159438881264,0.060156972790858285,0.0,0.0,0.0,0.0,0.11576737293649991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942103934650447,0.07473564273655496,0.09620557530412414,0.0,0.0,0.0,0.1258089245912307,0.0
L1.C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09778096995291716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1312655197014184,0.0,0.0,0.0,0.0,0.0,-0.1863816162843044,0.0,0.0,0.0,-0.08160622489300312,0.0,0.0,0.0,0.0,-0.14700817725641677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17237129963468756,0.0,0.0,0.0,-0.12264227849781104,0.0,0.0,0.0,-0.11425672080798639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07902864375730759,-0.09488940841578637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09209945176410862,0.0,0.0,0.0,0.0,-0.11664940239162559,0.0,0.0,0.0,0.0,-0.06601879404197025,0.0,0.0,0.0,0.0,0.0,-0.1313894448963813,0.0,0.0,0.0,0.0,0.0,-0.08314860459966562,0.0,-0.09006889629748771,-0.07971913082261997,0.0,0.0,-0.2148184070727303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16967069944417387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091748499553574,0.0,-0.13191661032454668,0.0,0.0,0.0,-0.09047629871327395,0.0,0.0,-0.07252517018429445,0.0,-0.10671171536207004,0.8548341622309672,0.5622668644195872,0.5224189164349935,0.5174530043713343,0.672138763870112,0.4412243089913436,0.0,0.45932702749140514,0.0,0.6093488046155853,0.0,0.45763499511911104,0.6270959402570068,0.6335404013096569,0.6919425774457261,0.7906642332915907,0.0,0.7899522230925948,0.0,0.0,0.6877912932623279,0.0,0.38015835222089733,1.0523693674483083,0.0,0.5495232176311592,0.49538411389166676,0.0,0.0,0.0,0.0,0.0,-0.0509844014591118,0.0,0.0,0.0,-0.08107542870675985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06767362162824495,-0.1271461805602282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05300683928041909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.DEO,0.0,0.0,0.0,0.0,0.0,0.1223356242045794,0.0,0.0,0.0,0.0,0.0,0.0,-0.15153117670534963,0.17466450848291057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11837345596093364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08892090640514949,0.1319367841235949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062248489307803405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07794080774154549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059722269813128614,0.0,0.0,0.0,0.0,0.0,0.0,0.17719774589813952,0.0794578779713104,0.0,0.0,0.0,0.0,0.0,0.0,0.0942133889670374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09437414952220598,0.0,0.0,0.0,0.0,0.0,0.07399238442025091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458212225792146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049896620254642,0.0,0.0,0.0,0.07368219651789305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08404475997968283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05446005458765603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06655209064041065,0.0,0.0,0.0,0.0,-0.05781545007672203,-0.064831385651713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06432256303585489,0.0,0.0,-0.07876470487427205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06229070899080589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10779755887329956,-0.3685626485643728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04839655291109936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11585339721167401,0.0,0.0,-0.04155612483414931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10299710778936774,0.0,0.0,-0.05241971739976078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02983990090159707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06493312130295269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.DHR,0.0,0.0,0.0,0.0,-0.05822385350387324,0.0,0.0,0.0,0.0,-0.13283947535313217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08183270081803991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09168581642754005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13201699876415152,0.0,0.0,0.0,0.0,0.0,0.0,0.7221696785679075,0.0,0.0,0.0,-0.09040201689483912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062453593649298464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07310739877265429,0.0,0.0,0.0,0.0,-0.14168893285270712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23111792505624826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07282716598320803,0.0,0.0,0.0,0.0,0.0,0.4559651507145245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45841175959936126,0.38226732683867204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3391085482329772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07173383174426963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.DIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10620653436074504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08721667081879285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07486933266091181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0923456995704861,0.0,0.11707565770400366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047526115854325285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08434416371493479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10209296796035779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107786651053782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06406141527551168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.DTE,0.0,0.0,0.0,0.09944532030403679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1361187706299289,0.0,0.12086386266998797,0.0,0.0,0.0,0.0,0.0,0.0,0.15655125258376149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15706142701669581,0.0,0.0,0.14391907371531582,0.0,0.0,0.0,0.12923765601113493,0.24638198019614274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14309563030744515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4364909418624781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11618803121013128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.ELV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03961155142279498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05089675035863206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14973735707228583,0.0,0.0,0.0,0.0,0.0,-0.06951487027462883,0.1310333536923813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05885638953573962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538444703835982,0.0,0.2550931968614213,0.33605916784077766,0.3516919613076667,0.0,0.0,0.0,0.0,0.3241879114388378,0.0,0.0,0.0,0.36522567406983875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
