,AAPL,ABBV,ABB,ABT,ACN,ADBE,ADI,ADP,AIR,ALV,AMAT,AMD,AMGN,AMT,AMZN,ASML,ASX,AVGO,AXP,AZN,BABA,BAC,BA,BDX,BHP,BKNG,BKR,BLK,BMY,BP,BSX,BTI,BUD,BX,CAT,CB,CFR,CI,CMCSA,CNI,COP,COST,CP,CRM,CSCO,CSL,CVS,CVX,C,DEO,DE,DHR,DIS,DTE,ELV,EL,EOG,EQNR,ETN,GE,GILD,GOOG,GS,HCA,HDB,HD,HON,HSBC,IBM,IBN,IDEX,INTC,INTU,ISRG,ITW,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MC,MDLZ,MDT,META,MMC,MO,MRK,MSFT,MS,MUFG,MU,NEE,NFLX,NKE,NOW,NVDA,NVO,NVR,NVS,ORCL,PANW,PBR,PDD,PEP,PFE,PG,PLD,PM,PYPL,QCOM,SAP,SBUX,SCHW,SHEL,SHOP,SLB,SNY,SONY,SO,SYK,TD,TJX,TMO,TMUS,TM,TSLA,TSM,TTE,TXN,T,UL,UNH,UNP,UPS,VRTX,VZ,V,WFC,WMT,XOM,ZTS,ADA,BAT,BCH,BNT,BSV,BTC,DAI,DASH,DOGE,EOS,ETC,ETH,LTC,NEO,OMG,QTUM,REP,TRX,USDT,UST,XLM,XMR,XRP,XTZ,XVG,ZEC,ZRX,CIBR,DIA,DJD,DJP,DVY,FDLO,FDN,FNGU,FTXO,IBB,IDU,IEO,IJH,IJJ,IJK,IJR,IJS,IJT,ITB,ITOT,IUSG,IVE,IWB,IWM,IWV,IYE,IYF,IYJ,IYR,IYT,IYW,IYY,KBWB,OEF,ONEQ,PNQI,QQQ,QTEC,QYLD,ROBT,RPG,RPV,SLYG,SLYV,SLY,SOXX,SPY,SVXY,XTN
L1.MCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21195410327226352,-0.195379207567221,0.0,0.0,0.0,0.0,0.0,-0.23372406735283952,-0.3649348683296899,-0.1628238526906927,-0.15684638903157924,0.0,-0.27827527564087196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19340306197514037,0.0,0.0,-0.20416912733941958,0.0,0.0,-0.18795951349783718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21230251212022824,0.0,-0.25549301450513745,0.0,0.0,-0.24742709606225152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19571193655241087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1924670508337377,0.0,0.0,0.0,0.0,0.0,-0.22063577400010576,0.0,0.29077100483239016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13545939638292992,0.0,0.0,0.0,0.0,0.0,-0.22116139973135526,0.0,0.0,0.0,-0.4915665688989899,0.0,0.0,0.0,0.0,-0.22282556789028402,0.0,0.0,0.0,0.0,0.0,0.0,-0.1626527362619917,0.0,0.0,0.0,0.0,-0.3631306593706113,0.0,0.0,0.0,-0.23656691968449384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6865019288866858,0.0,0.0,0.0,0.0,-0.05169553754290837,0.0,0.0,0.0,-1.026821704083987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1308940155372305,0.0,0.0,0.0,0.0,0.0,-0.18055765608203309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MC,0.0,0.0,0.0,0.0,0.0,0.09107772770115449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06549410920127346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15068142677292187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09808256558241917,0.0,-0.09164448535007624,0.0,0.0,0.0,0.04172616154088555,0.0,0.0,0.0,0.0,0.0,0.0707263456702805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05667991285067411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11440993017961365,0.0,0.09139932214576027,0.0,0.0,0.0,0.11821288305551976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06413396393696903,0.0,0.0,0.0,0.07954221350142542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29429157665393735,0.0,0.39739699090271235,0.19177906666411795,0.0,0.4538689213060677,0.0,0.28756764722635303,0.0,0.21054485241874837,0.43763724688435807,0.3991253882160491,0.0,0.0,0.5519305308178433,0.0,0.0,0.0,0.0,0.0,0.3333756863441068,0.0,0.0,0.0,0.42978573143609117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04942142442367404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MDLZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19027023129682774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1290884242211932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2641606369766641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21529670652102406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16513301956624724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18577479082136988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MDT,0.0,0.0,0.0,-0.09112223208283604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22827462303391075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1197242342287694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17173831640959314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12784621002157437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472985284387166,0.0,0.0,0.0,0.0,0.0,0.08192124411745137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1130884654253134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23201762245564417,0.0,0.0,0.0,0.0,0.0,0.0,0.24575473423680608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760669780333669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236637508963468,0.0,0.5758601538754131,0.0,0.005608997380116772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.META,0.0,-0.13824196572252645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11282509062651509,0.0,0.0,0.0,0.0,0.0,0.0,-0.14156678240765513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0758577747549169,-0.10053482524400267,0.0,0.0,0.0,-0.07992435933101949,0.0,0.0,0.0,0.0,-0.09695291006910503,0.0,-0.07440136321266515,-0.0723965973196069,0.0,0.0,0.09389280702971821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059806136342998015,0.0,0.0,0.0,-0.10157478642642757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09937766169699958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05481580948573455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09185027140935516,0.0,0.0,0.0,0.0,0.0,0.100266760322509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618757849136665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44741339341753744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MMC,-0.1271077857869231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19368236852175327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13709628225129988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17707480653093224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1607205498787736,0.0,0.0,0.0,0.0,0.6413535105563888,0.0,0.0,0.0,0.0,-0.009039413343223626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14956994597969686,0.0,0.0,0.0,0.0,0.0,-0.18740776913078924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300035184540571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11188520742604213,0.0,0.19374673305189852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08656378051973361,0.0,0.0,-0.22548738222539333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21043564569540543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09279861385329352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15986022693648183,0.0,0.0,0.10927636586438166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10654136891101504,-0.0601099896859573,0.0,0.0,0.0,0.0,0.0,0.0,0.08485389807393065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08596389745418367,0.0,0.0,0.0,0.0,0.11710721235471555,0.0,0.0,0.0,0.0,0.10839054024078688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321288649771269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12220717495106899,0.0,0.1299523840993072,0.0,0.0,0.0,0.0,0.0,0.15016601869316495,0.0775556615036216,0.0,0.0,0.0,0.07461980533874926,0.18634786494486488,0.0,0.0,0.20863177883896372,0.0,0.0,0.06025640984239373,0.09651830619331202,0.0,0.12787341908280087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11140738643644846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08261536975835752,0.0,0.0,0.0,0.0,0.0,0.0,0.12517444421702,0.0,0.07943085061339802,0.0,0.0,0.0,0.0,0.09926933393503963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3884885082660316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07427261980446462,0.0,0.0,0.06354833199278725,0.0,0.05038483024356394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999415066841295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06502787268389275,0.0921588584321954,0.0,0.0,0.0
L1.MSFT,-0.38055351609539334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31634063259404066,0.0,-0.4670671134964799,0.0,0.0,0.0,0.0,0.0,0.0,-0.34103047639327766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27071849594639624,0.0,0.0,-0.46076039609512526,0.0,-0.2116706492138338,-0.3119438020329724,0.0,0.0,-0.22610714171576415,0.0,0.0,0.0,0.0,0.0,-0.2907111551260248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2727532433076829,0.0,-0.29533952985489315,0.0,0.0,-0.24679063578724703,0.0,-0.21666869562455202,0.0,0.0,0.0,0.0,-0.32031895284140843,-0.32172288218620926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2639023415857637,0.0,0.0,0.0,0.0,-0.2624200062875898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23634829254965914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14777213113565207,0.0,0.0,-0.9005736624298635,0.0,-0.2255737391535179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22491291786730785,-0.26418484403293346,0.0,-0.48979399450398237,0.0,0.0,0.0,-0.5420321183426031,0.0,0.0,0.0,0.0,0.0,0.0,-0.19562076909781095,0.0,0.0,0.0,0.0,-0.31882274158782253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0366131885851155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1194669249876537,0.0,0.0,0.0,0.0,-0.15326081249407736,0.0,0.0,0.0,-0.322710574719836,0.0,-0.20919702462797546,0.0,-0.18838606587087667,0.0,-0.22167865443660068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2361745362234762,0.0,0.0,0.0,0.0,0.0,-0.2935293089190708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2055209920008598,0.0,0.0,0.0,0.0,0.0,0.0,-0.591081157180982,0.0
L1.MS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18446688818340326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14080648765762666,-0.12218752521169908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12848129168114927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11740395636580399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15479996919066163,-0.11045084389633189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17432271234460842,0.0,0.0,0.0,0.0,0.0,0.11834552233803003,0.0,0.0,0.0,0.0,0.0,0.06285197640754649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MUFG,0.0,0.0,0.0,0.0,0.12013852261320379,0.0,0.12384651372523697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707354718881133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15360965099731605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09917254749710597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10075425399532018,0.0,0.0,0.0,0.0,0.1558280701005348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15779278127759327,0.13539914433457326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662560008554579,0.0,0.0,0.0,0.0,0.0,0.0,0.14125508639588816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309000628215828,0.0,0.0,0.0,0.0,0.12427816635167557,0.0,0.0,0.0,0.2335929992985866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24599314733161398,0.0,0.0,-0.08784134802419044,0.0,0.2566548108666597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294988477637086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11352492583573975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08597839403047491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.MU,0.0,0.0,0.08455614987645542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06728631964909092,0.0,0.0,0.09912180594949259,0.0,0.0,0.0,0.0,0.0,0.0,0.0895062629012074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822750287627416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638789988309233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14216899169663405,0.0,0.0,0.0,0.0,0.0,0.0,-0.07216348619650854,0.0,0.0,0.0,0.0,0.0,0.0,0.09487638445545499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12239199878242499,0.0,0.0,0.0,0.0,0.0,0.09759431024699501,0.0,0.18613297274178892,0.0,0.0,0.0,0.0,0.0,0.0,0.11969524302219692,0.0,0.07224471580154027,0.0,0.0,0.19146439055917586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10725467112384703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060538805842867416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01628729313398617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08290521477827187,0.0,0.0,0.0,0.0,0.0,0.09022180509202593,0.0,0.0,0.06107842976752857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09317460481692623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08896653764329444,0.0,0.0,0.0
L1.NEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20111462538699498,0.0,0.16985227509661285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16850282166107203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15156478742690266,0.0,0.0,0.10322537519583812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21094804492338792,0.0,0.0,0.20051335191565092,0.0,0.0,0.0,0.0,0.0,0.17780387893239072,0.0,0.0,0.0,0.0,0.0,0.0,0.10773630985029824,0.0,0.0,0.0,0.0,0.0,0.10639072798117859,0.0,0.0,0.0,0.0,0.16289969264784088,0.0,-0.1307207920570273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10588323242175599,0.0,0.0,0.0,0.0,0.0,-0.2738284295973017,0.08658339367293647,0.0,0.0,0.0,0.0,0.13147973681649894,0.19609822626102774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18528650065527505,0.16510642196675857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46196838940395724,0.0,0.0,-0.35211320269558444,0.0,-0.6709818419674244,0.0,-0.5497755327578189,-0.5029587007207534,0.0,0.0,-0.613102723497466,-1.0601923891819827,-0.9810773303185796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6509172804487379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11661717659260912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13241355606426253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11515789544825718
